Default,WC/TA,RE/TA,EBIT/TA,ME/TL,S/TA
0,0.4462954,0.1932461,0.054884,0.8018937,0.5610349
0,0.448541,0.200647,0.0462119,0.8012843,0.4894543
0,0.4440818,0.2041607,0.0526014,0.6879486,0.4503242
0,0.2438817,0.1048425,0.0279296,0.6382477,0.2858756
0,0.2089141,0.1258367,0.0436461,0.9852788,0.2969288
0,-0.3637988,0.2069041,0.0277971,0.2356801,0.5451024
0,-0.094114,0.088845,0.0289834,0.1730972,0.6448266
0,0.0244537,0.1796627,0.0368298,1.078689,0.0832447
0,0.0286917,0.1643989,0.0224036,1.109583,0.118701
0,0.0104632,0.1693535,0.0337743,1.277204,0.126091
0,-0.0135353,0.1803568,0.0114123,1.537512,0.1144654
0,0.0174375,0.1865385,0.0279063,1.272158,0.100737
0,0.0123992,0.1785853,0.0247446,1.099322,0.1214902
0,0.0424883,0.1949764,0.0164947,1.24777,0.1105903
0,0.0078417,0.1917769,0.0132568,1.410313,0.1119508
0,-0.1447711,0.1478534,0.0188564,0.8349589,0.1030546
0,0.0345692,0.1494199,0.0371442,1.214255,0.1079642
0,0.4906096,0.1903535,0.086961,1.744339,0.4889392
0,0.3427971,0.24357,0.076279,3.192926,0.5449415
0,0.4543422,0.2782144,0.0928813,6.982266,0.5090945
0,0.4186938,0.3346182,0.0946844,3.405868,0.5431699
0,0.3821143,0.4277098,0.1023202,3.632933,0.6148634
0,0.4851374,0.4887276,0.1138022,6.152977,0.6245511
0,0.503541,0.5236053,0.1119509,6.759224,0.5819128
0,0.4620993,0.5964505,0.1160277,4.617284,0.5706246
0,0.4353453,0.6347209,0.0928789,5.6627,0.5630937
0,0.3817053,0.6436162,0.0672643,3.86246,0.5153259
0,0.4215033,0.9122233,-0.0215825,9.472669,0.1261099
0,0.3851437,0.9461954,-0.0121936,11.27433,0.1709682
0,0.39377,0.9223233,-0.0234637,15.49909,0.1233835
0,0.435249,0.8156087,-0.0351515,13.82662,0.1015773
0,0.4320821,0.2642019,0.0532156,0.8885271,0.7088108
0,0.5291233,0.2687445,0.0495484,1.077069,0.6904272
0,0.5182087,0.2094034,0.0419211,0.5775082,0.478934
0,0.5198138,0.2433161,0.0530129,0.2950675,0.6215321
0,0.492119,0.2551385,0.0400058,0.5614333,0.6449437
0,0.530836,0.2396516,0.0492052,0.4984496,0.6351459
0,0.4638277,0.2915275,0.0421009,0.8120306,0.5668738
0,0.5448986,0.3055172,0.0254568,0.5956317,0.3605407
0,0.3758891,0.3239071,0.0461438,0.8820459,0.5214528
0,0.243369,0.3081464,0.0499348,1.198536,0.4620282
0,-0.1386249,0.3092322,0.049806,1.244708,0.139893
0,-0.0944131,0.3325274,0.0401603,1.389047,0.1603048
0,-0.0818526,0.3647708,0.0617907,2.107357,0.1518456
0,0.0062607,0.4223338,0.0642372,3.019714,0.1652957
0,0.0982686,0.4356795,0.066972,1.975449,0.1615876
0,0.0054096,0.4917973,0.0608236,1.320859,0.153277
0,-0.0391793,0.4584784,0.0510429,1.26697,0.1563959
0,-0.0604977,0.4640648,0.0640388,1.020388,0.1690869
0,0.0105753,0.4835886,0.0624985,1.255478,0.167742
0,-0.029831,0.4744095,0.0607622,1.283795,0.1782108
0,0.1985275,0.2851873,0.0560734,5.603527,0.1315351
0,0.18675,0.2174674,0.0090955,4.217124,0.1335268
0,0.1594841,0.1362494,-0.0705232,3.21393,0.1362198
0,0.2618512,0.1519413,0.0503857,2.767974,0.1364299
0,0.1037738,0.1396748,0.0246711,2.183577,0.138174
0,0.1693648,0.1006745,-0.0477874,2.505098,0.14448
0,0.2169363,0.0434448,0.0331726,3.300598,0.1236048
0,0.0906923,0.0487018,0.0450708,2.949862,0.107996
0,0.1957505,0.0981384,0.0459927,3.488212,0.1397216
0,0.243205,0.1274737,0.0291995,3.498727,0.1125659
0,0.0123009,-0.0784617,0.0342311,0.5615339,0.3636671
0,0.0268059,-0.0376046,0.0539275,0.8006359,0.4519026
0,0.0194616,0.0152551,0.0478876,0.7144715,0.4759103
0,0.0185397,-0.0443445,0.0530902,0.335112,0.5088924
0,0.0989537,-0.0447106,0.057134,0.172823,5.007775
0,0.0307359,-0.0371609,0.0523221,0.3362234,1.157882
0,0.0013793,0.1031035,0.0374889,1.6864,0.0970344
0,-0.0374971,-0.6374749,0.0384614,5.136343,0.0500724
0,-0.0871204,-0.4555365,0.0239069,5.077781,0.0650433
0,0.4853375,-0.482115,0.1443028,2.981994,0.4651447
0,0.5438634,-0.1607909,0.1323594,3.332633,0.4423383
0,0.6384033,0.1189692,0.1233129,6.042922,0.4092128
0,0.5557076,0.5247974,0.1789642,19.92712,0.5314858
0,0.1742199,-0.5000819,-0.1983972,1.433179,0.1092918
0,0.1415014,-0.8107787,-0.0885861,0.4485067,0.1252544
0,0.1369317,-1.052173,-0.0011216,1.057206,0.1562095
0,0.0849167,-0.2540254,0.0433389,3.523905,0.1354697
0,0.0441982,-0.0978744,0.0628413,4.255995,0.1251094
0,0.0399566,-0.0080994,0.0606874,1.877567,0.1523151
0,-0.0064939,-0.0462623,-0.01663,0.8839521,0.0834243
0,0.0298662,-0.0393935,0.0429788,1.24038,0.1173947
0,0.1210452,0.0465623,0.1046247,1.786602,0.1728391
0,0.0698227,0.0849015,0.0515848,0.9120353,0.0749983
0,0.0927939,0.2007243,0.0788675,2.371305,0.1299139
0,0.0798772,0.2431426,0.064656,1.809088,0.1252861
0,0.3527841,0.7088245,0.0391922,1.435828,0.3215902
0,0.3030065,0.693713,0.053976,1.287299,0.336636
0,0.2908343,0.6197269,0.0577917,1.342574,0.3111382
0,0.1947747,0.5792661,0.0046699,0.4812716,0.2700595
0,0.2130287,0.6107417,0.056884,0.5241352,0.3458623
1,0.184684,0.5925741,0.0308064,0.2030933,0.2723069
0,0.2422794,0.3346394,0.0312031,0.6604918,0.3051467
0,0.2238767,0.389392,0.0376457,0.9775266,0.3120917
0,0.358663,0.4057233,0.0508959,1.05845,0.2457928
0,0.274023,0.2894224,0.018271,0.4202377,0.2581337
0,0.2684493,0.318754,0.0719135,0.8550278,0.311601
0,0.2779604,0.3798992,0.0457828,0.927969,0.3110562
0,0.2243112,0.2270051,0.0144483,0.642398,0.2784694
0,0.1647332,0.1835379,0.0140628,0.6598555,0.3035171
0,0.19087,0.1844062,0.0171859,0.7376807,0.3135357
0,0.1970782,0.191075,0.035246,0.7098013,0.3638194
0,0.0925186,0.4200583,0.0631988,0.931093,0.2090175
0,0.0749364,0.4201244,0.0425055,0.9857986,0.2040059
0,0.0701027,0.405851,0.0342202,0.9064576,0.1808397
0,0.0797231,0.3820392,0.0474468,0.7768183,0.1659803
0,0.0379467,0.3737442,0.0433171,0.8760863,0.1978293
0,0.0448694,0.3189543,0.0368305,0.5834195,0.2026853
0,0.0811917,0.3127603,0.02711,0.4944187,0.1554164
0,0.084061,0.2620041,0.0317023,0.6014979,0.2246778
0,0.1280027,0.2984612,0.0213075,0.9100875,0.214198
0,0.1739228,0.4004439,0.0456462,1.656237,0.237177
0,-0.0261005,0.0831455,0.0356884,0.3766488,0.1526024
0,-0.0019643,0.099008,0.0328646,0.3418415,0.1495302
0,0.0154107,0.088816,0.0378067,0.4247135,0.1561861
0,0.2123521,0.3375064,0.071907,2.161683,0.3042298
0,0.2059252,0.371585,0.0676329,1.348822,0.2899688
0,0.1107972,0.253658,0.0614748,0.5800642,0.246132
0,0.1022438,0.2880953,0.0604036,1.03703,0.2598302
0,0.0768646,0.2933366,0.0617357,1.160016,0.2816558
0,0.1027016,0.3416438,0.041619,0.9176744,0.2409215
0,0.0871379,0.2820953,0.0438618,1.426667,0.2084585
0,0.1606394,0.2857212,0.0583086,2.793311,0.2668192
0,0.1076614,0.1315897,0.0514439,0.9358863,0.1243218
0,0.0164619,0.1181874,0.0428486,1.465185,0.102461
0,0.017573,0.1333747,0.0555832,0.7723762,0.1081381
0,0.0135147,0.172712,0.0521248,0.6592208,0.134765
0,0.0148016,0.2557242,0.0416181,1.101906,0.1499604
0,0.0575593,0.295386,0.0391443,1.124279,0.1239024
0,0.0596626,0.2905929,0.017914,0.9100959,0.1017191
0,0.0499706,0.3068262,0.0161834,1.433189,0.1352096
0,0.1134947,0.340436,0.0462175,2.851479,0.3339931
0,0.1456246,0.3967211,0.0593478,3.913283,0.3494651
0,0.1373406,0.3949476,0.0598332,6.197223,0.3448375
0,0.0712537,0.3465967,0.0720082,6.552373,0.3251228
0,0.0456691,0.3173981,0.0773209,5.939698,0.3267222
0,0.0205926,0.2878503,0.0766458,3.465603,0.3126104
0,0.0618335,0.2668674,0.0679705,3.726368,0.3154749
0,0.025135,0.2561333,0.0770946,4.334156,0.2801215
0,0.0989877,0.300158,0.0821753,4.234536,0.2669449
0,-0.0608368,0.2354448,0.0767581,3.545133,0.256593
0,0.0879551,0.0372763,0.0499605,0.5924803,0.1180212
0,0.01131,0.0602006,0.0421988,0.5895044,0.1360029
0,0.015003,0.0932681,0.048347,0.6910779,0.1415634
0,0.0765805,0.1057013,0.0350915,0.5235421,0.141785
0,0.0892591,0.1003977,0.0412851,0.3829111,0.1288398
0,0.0936289,0.1234311,0.0350453,0.5635722,0.1898762
0,0.0422336,0.1670898,0.0445818,0.5917874,0.1335946
0,0.0142412,0.1565965,0.0429899,0.4946845,0.121579
0,0.0156876,0.1636247,0.0464839,0.539339,0.1353366
0,0.0177541,0.1677212,0.037351,0.6712265,0.1439959
0,-0.0541658,0.1317928,0.0031559,1.080996,0.0788267
0,-0.0039575,0.1334033,0.0186418,1.088691,0.0816609
0,-0.0536029,0.1391525,0.0125913,1.212433,0.0891725
0,-0.0719841,0.1393067,0.0422301,1.547178,0.0984309
0,-0.0008689,0.1123366,0.0493737,0.7477334,0.1180441
0,-0.0780699,0.0859498,0.054595,0.5403965,0.1091518
0,-0.0983249,0.0844077,0.0516826,0.656764,0.1631738
0,-0.0231027,0.0955787,0.0567013,0.431765,0.1005612
0,-0.005476,0.0682359,0.0501043,0.3792495,0.1349443
0,0.0331326,0.0960553,0.037654,0.4940748,0.131322
0,0.0396626,0.1055444,0.0383407,0.5575733,0.1132079
0,-0.1052166,-0.9234527,-0.001934,0.7691553,0.1540252
0,0.0227039,0.092024,0.0579499,0.8283505,0.1218967
0,0.0052063,0.0919233,0.0686642,0.8877131,0.194276
0,-0.0518355,0.0488502,0.0559992,0.8758428,0.1510881
0,-0.0770178,0.0330801,0.0545742,0.7790182,0.1564931
0,-0.0623931,0.0450316,0.0511755,0.4780709,0.1662175
0,-0.0176359,0.0628248,0.0624668,0.6252674,0.2551378
0,0.0016942,0.0284554,0.0505763,0.4929497,0.1588747
0,0.0515205,0.0435324,0.0520273,0.544137,0.1569639
0,0.0014937,0.0378643,0.0559602,0.6090876,0.1510681
0,0.0470918,0.0422983,0.0460368,0.6164694,0.1670866
0,-0.0724058,0.3106113,0.0305235,1.353337,0.2794464
0,-0.0879589,0.3441663,0.0369394,1.687783,0.2693115
0,0.106456,0.1326473,0.0552906,3.024637,0.429398
0,0.0629121,0.190392,0.063652,3.492825,0.412796
0,0.0431215,0.3241819,0.058473,4.036806,0.4311468
0,0.0860681,0.4076234,0.072097,6.28455,0.4314846
0,0.1735738,0.1741741,0.0870273,0.7492854,0.4443559
0,0.1845242,0.1553857,0.0652893,0.7672241,0.306725
0,0.1060398,0.2591536,0.0430319,0.9583235,0.3249387
0,0.1349875,0.2489741,0.0691854,0.6176444,0.3383351
0,0.152724,0.2903991,0.0653755,0.8138284,0.355098
0,0.1876863,0.293925,0.0760216,0.7348956,0.3989121
0,0.1789574,0.2926446,0.0592385,0.8538615,0.3985296
0,0.3918222,0.1710926,0.0560486,0.7060846,0.6544306
0,0.4252932,0.233361,0.0969175,2.019136,0.740994
0,0.5574751,0.2709988,0.0388746,3.248007,0.564819
0,0.4728727,0.5597107,0.1028701,3.918464,0.3677896
0,0.5988867,0.3351484,0.0561883,2.932679,0.1871173
0,0.3905558,0.3389525,0.0230838,1.989534,0.2236082
0,0.4507001,0.150725,0.0303721,1.133903,0.3054403
0,0.5107906,0.097277,0.0267528,1.700974,0.3060755
0,0.4761965,0.095269,0.0360779,1.309513,0.3590674
0,0.2155814,0.1858491,0.0526649,0.7395262,0.290213
0,0.2447046,0.1791621,0.0655123,0.6227897,0.2859044
0,0.2390636,0.1981183,0.066766,1.553243,0.3034828
0,0.2415044,0.1961991,0.0671397,1.071667,0.2815501
0,0.0721306,0.2496146,0.0564477,0.6737758,0.1576204
0,0.0295776,0.2345573,0.0353319,0.60899,0.1542932
0,0.0634951,0.2240253,0.0671676,0.8107058,0.153997
0,0.0404015,0.1988381,0.0594815,0.7199797,0.1492072
0,0.0344594,0.2237286,0.0670564,0.5585477,0.1471695
0,0.2655088,0.4238794,0.0622294,3.291894,0.3039554
0,0.183301,0.4209681,0.0748276,2.074992,0.3637398
0,0.1171601,0.3923925,0.0550454,1.767661,0.32676
0,-0.0607846,0.183643,0.0536886,0.963831,0.1721631
0,0.097487,0.1953508,0.0550491,1.05365,0.2131824
0,0.0653899,0.1986925,0.0297237,0.5423051,0.1754013
0,0.1430334,0.2088798,0.048691,0.6750937,0.2000612
0,0.1348798,0.1661811,0.0486937,0.874036,0.1914581
0,0.1268367,0.0530102,0.0442966,0.8560488,0.2274463
0,0.1529209,0.0588913,0.0497672,0.8868098,0.2482487
0,0.1010434,0.0619673,0.0570651,1.318178,0.2611628
0,0.0938037,0.0768716,0.0427406,0.6289927,0.0867548
0,0.1282916,0.0397831,0.0274789,0.77615,0.0622212
0,0.5769951,0.9281713,0.080116,2.948126,0.4761796
0,0.5597358,0.5991852,0.0437086,1.696807,0.4768027
0,0.5425596,0.6649119,0.047191,1.332545,0.5184079
0,0.4609154,0.6981503,0.0250563,0.7189357,0.435586
0,0.4185428,0.760466,0.0342913,0.4593229,0.427057
0,0.5281649,0.8860652,0.0401315,1.851409,0.4583978
0,0.5837269,0.9291993,0.0439185,1.93824,0.4618899
0,0.5886135,0.8620983,0.0577752,1.852124,0.4402522
0,0.597034,0.9296796,0.0386478,2.446524,0.4449229
0,0.4644892,0.854892,0.0575599,2.130274,0.4234112
0,0.1230701,0.451662,0.1044809,7.418985,0.2780472
0,0.0811183,0.2760541,0.0754118,1.32221,0.1821001
0,0.0870809,0.151356,0.0566882,0.9729872,0.6728227
0,0.1105689,0.1996006,0.0263004,0.8800541,0.5678892
0,0.0459849,0.2298357,0.0531907,1.077919,0.5351003
0,0.0636598,0.2811304,0.0543436,1.177098,0.5807042
0,0.0048798,-0.6380995,0.03901,0.3592411,0.3476833
0,0.034955,-0.6726589,0.054128,0.4411764,0.3927168
0,-0.1153782,-1.365861,0.0409002,0.1460038,0.3707981
0,-0.1133378,-1.585876,0.0037358,1.356181,0.3610643
0,0.3419578,0.1334458,0.0619217,1.887207,0.0902701
0,0.1861383,0.1937996,0.0221197,0.9013358,0.0696903
0,0.0575115,0.2042002,0.046637,0.6810596,0.0834473
0,0.0712489,0.1670125,0.0410951,0.4914528,0.0839136
0,0.0455593,0.0265052,0.0504334,0.4302347,0.1730729
0,0.0277012,0.0238473,0.0430394,0.4702012,0.1778001
0,0.0452391,0.0138012,0.0706587,0.6126339,0.1887943
0,0.0158523,-0.0162183,0.0319765,0.4747739,0.1151723
0,0.0275416,0.0142315,0.0655451,0.4285176,0.2212511
0,0.1153847,0.189137,0.050218,0.7286736,0.2709294
0,0.0926298,0.1968399,0.0394444,0.8910985,0.2602836
0,0.1305546,0.1985355,0.0542917,1.019587,0.2726052
0,0.0976068,0.2177909,0.0565082,0.9050216,0.2415253
0,0.0397556,0.2238077,0.0514749,1.294319,0.274472
0,0.7660402,0.0833125,0.0555243,1.067863,0.3799309
0,0.7531839,0.0574691,0.0577514,0.7653865,0.4056485
0,0.7440544,0.0939113,0.0702578,1.024821,0.4231266
0,0.7174749,0.0877369,0.053486,0.4198171,0.3875568
0,0.6958463,0.1015125,0.0640799,0.7160378,0.4661851
0,0.7365564,0.1264094,0.0652834,0.6288406,0.4222785
0,0.6805349,0.083686,0.031368,0.7548445,0.4280511
0,0.7251254,-0.0056423,0.0386965,0.548615,0.4731307
0,0.6539196,0.0427405,0.0514597,0.6783661,0.5362459
0,0.2542909,0.3287072,0.0451049,1.056489,0.2291133
0,0.285939,0.3856387,0.0475224,1.84663,0.2215397
0,0.2791223,0.4843136,0.0394327,1.775755,0.1904545
0,0.2043849,0.4556797,0.025001,1.135733,0.2013683
0,0.1599183,0.3984526,0.0343203,1.565941,0.2533551
0,0.3141863,0.3910932,0.0776692,1.55147,0.5334197
0,0.277298,0.197559,0.0667623,1.363878,0.4306808
0,0.2337881,0.2074313,0.0632378,1.790687,0.4568639
0,0.0393773,0.1543274,0.0354066,1.459516,0.3781986
0,0.0942732,-0.1148644,-0.0354345,0.2345347,0.384517
0,0.2688479,-0.3633619,0.0107298,0.2381273,0.5578489
0,0.2728927,-0.5842822,0.0241109,0.2982925,0.659389
0,0.3046259,-0.64957,0.065391,0.2313499,0.711385
0,0.3333127,-0.6135927,0.062579,0.4873635,0.7347584
0,0.2659704,-0.6057228,0.0435569,0.3499408,0.7564608
0,-0.0426896,0.3833155,0.036499,0.8745873,0.6412377
0,0.0385284,0.1771594,0.0684502,3.99201,0.3143407
0,0.0386177,0.1961136,0.0791206,3.228611,0.2850732
0,0.024092,0.1589461,0.0507417,2.651373,0.2747518
0,0.0284698,0.1299765,0.0535478,2.889479,0.238525
0,0.3134655,0.5367377,0.0667027,2.232848,0.2815564
0,0.2640655,0.4514535,0.0636019,3.101069,0.3251443
0,0.2283763,0.5504392,0.0445105,1.139138,0.2749519
0,0.2301765,0.5208408,0.0614658,1.288835,0.2777965
0,0.2546585,0.4744097,0.0625606,2.059652,0.3090788
0,-0.0444947,0.007232,0.0367086,0.597085,0.1587368
0,0.1701738,0.4447934,0.0510942,2.067866,0.262709
0,0.1620831,0.5153357,0.0677186,2.377145,0.2854949
0,0.1607712,0.5833309,0.0527082,2.800651,0.2681111
0,0.1371666,0.339746,0.0553565,2.437807,0.26834
0,0.015742,0.1302517,0.0606235,1.182086,0.1759629
0,0.0847082,0.1567673,0.0373454,1.067738,0.1498516
0,0.1065951,0.1785683,0.050602,1.202569,0.1601598
0,0.1161764,0.1238682,0.0357691,1.108997,0.1851953
0,0.1212943,0.1468134,0.0508103,1.584877,0.1950463
0,0.1792853,0.1620102,0.061024,1.586631,0.2014483
0,0.437588,0.0971555,0.036544,0.3419039,0.2218989
0,0.3808251,0.1164351,0.040922,0.656696,0.2545548
0,0.0601122,-0.0111179,0.0588448,0.400331,0.141543
0,0.2768166,0.0455411,0.0374194,2.208287,0.1944368
0,0.3045213,0.130206,0.0571236,4.840408,0.2119149
0,0.0957206,0.5829932,0.0422104,3.301016,0.3314526
0,0.1470093,0.6449027,0.0505728,4.305897,0.3323582
0,0.421099,0.7076606,0.0625019,1.113274,0.3613903
0,0.4203528,0.6939178,0.0503811,1.140152,0.3303493
0,0.3972564,0.6106571,0.0473494,0.9476163,0.2937259
0,-0.0109828,0.1387231,0.0546862,0.4570459,0.2647846
0,0.0373652,0.1571765,0.0488211,0.49944,0.2449553
0,0.020782,0.1550328,0.0603658,0.5660357,0.2575051
0,0.0006307,0.1050597,0.0430045,0.4189352,0.2463721
0,-0.0049302,0.1536193,0.0477907,0.3564729,0.2491754
0,-0.0420132,0.1447853,0.0532723,0.2625197,0.2811522
0,0.0147027,0.1581889,0.0370194,0.3965591,0.2795343
0,0.0629803,0.1605598,0.0332647,0.4159279,0.2765455
0,0.0407069,0.1835123,0.0520879,0.59983,0.2626981
0,0.0063151,0.1736479,0.0468055,0.7701992,0.2626646
0,0.1649797,0.1967582,0.0164635,0.5605404,0.8145576
0,0.0940159,0.0786005,0.0595794,0.7801872,0.7283251
0,0.3135571,0.254884,0.0676964,1.135979,0.8971559
0,0.4592594,0.2669777,0.0642491,1.514358,1.084269
0,0.44169,0.2583963,0.0604543,1.50991,0.8491681
0,0.4156781,0.3090328,0.0643803,1.920654,0.8541569
0,0.4105899,0.3440134,0.04827,2.975998,0.8244895
0,0.3980251,0.2930828,0.0589913,2.887757,0.7245601
0,0.4157555,-0.2263032,0.0692122,1.66205,0.2293532
0,0.4186336,-0.0394492,0.065136,1.465866,0.2378212
0,0.4274827,0.0538942,0.0621935,3.373146,0.1990912
0,0.2019297,-0.2255617,0.0622115,2.267041,0.1988097
0,0.3272281,-0.158221,0.0797548,2.54443,0.1640173
0,0.315803,-0.1151406,0.0348339,3.417517,0.1725285
0,0.3978612,-0.0929,0.0670022,2.916593,0.1374882
0,0.3103432,-0.1885677,0.0421635,1.181723,0.1537827
0,0.5246732,-0.1628378,0.0281634,1.554774,0.1040853
0,0.4134943,-0.3329683,0.040139,2.15634,0.148996
0,0.4035698,0.1845977,0.0398981,1.290689,0.6606723
0,0.3485647,0.269551,0.0452288,1.97399,0.769087
0,0.2681905,0.3149649,0.0223906,1.239671,0.6108742
0,0.3098291,0.0190616,0.0373199,2.484739,0.4312676
0,0.2837815,0.0009631,0.0395006,1.04704,0.4090568
0,0.0416663,-0.0202387,0.0239081,0.6244746,0.2133906
0,0.1196906,0.0330866,0.0399669,0.5637362,0.2513829
0,0.1055856,-0.0575584,-0.0177007,0.4907961,0.3514519
0,-0.0436251,0.0460594,0.0717302,1.275272,1.023737
0,-0.0410025,0.1261563,0.074154,2.199224,1.010149
0,-0.0312959,0.1523333,0.0773881,2.395753,0.9504509
0,-0.0207672,0.1970749,0.069545,3.592714,0.7324271
0,-0.0084242,0.2165246,0.0684496,1.708924,0.6935021
0,0.0028187,0.2716126,0.0629014,2.986188,0.6552507
0,0.0011727,0.3248071,0.0855109,1.837561,0.647002
0,0.0421649,0.2801911,0.0633404,0.8587778,0.6462843
0,0.0366438,0.3107693,0.0552523,0.8775426,0.7768257
0,0.0228902,0.330593,0.0484752,0.8289875,0.7664204
1,0.4194711,-0.1565447,0.0308975,0.3535448,0.5342762
0,0.4268445,0.1798478,0.0059583,0.1890068,0.3104691
0,0.5837259,0.1242595,0.0066034,0.3761704,0.4397904
0,0.0940935,-0.1273533,0.0305696,1.633727,0.1480892
0,0.0145684,-0.1186166,0.035596,2.225444,0.1756811
0,-0.0012167,-0.3242535,0.0407499,3.502323,0.1478463
0,0.0024848,-0.4160713,-0.1118148,1.473644,0.1049915
0,-0.0059643,-0.2392301,0.0454332,1.354033,0.0984387
0,-0.0604436,0.1381497,0.0678405,2.249339,0.5271372
0,-0.0356589,0.1494086,0.0652008,1.634822,0.4151176
0,0.0316637,0.1432177,0.0633906,1.773741,0.4131157
0,0.0086643,0.1486522,0.0675821,1.385879,0.3547034
0,0.0776705,0.164848,0.0695513,1.177187,0.3359417
0,0.0469796,0.2383777,0.0691531,1.554726,0.3879178
0,0.0153447,0.1500127,0.0390747,1.060788,0.0988447
0,0.0097036,0.1396763,0.0442541,0.9709333,0.1241441
0,0.0370451,0.1519444,0.0396613,1.069917,0.1205807
0,-0.0027376,0.1562779,0.0459354,1.007627,0.0859864
0,-0.0241038,0.2164488,0.053506,0.7617096,0.1201095
0,0.0876424,0.1625372,0.0340133,0.6192303,0.1792492
0,0.0368793,0.182171,0.0448299,0.5600366,0.1338227
0,0.0152805,0.1585162,0.0552515,0.6256402,0.1386135
0,0.0210367,0.1603547,0.0516746,0.6592224,0.1326605
0,0.0176414,0.1582876,0.0306062,0.7061586,0.1596108
0,0.1957656,0.1160272,0.0739629,2.55595,0.255209
0,0.2003044,0.1811649,0.0721058,3.293304,0.2429813
0,0.1789788,0.2344583,0.0709616,3.855034,0.2351196
0,-0.0663254,0.9329135,0.0923817,6.593081,0.3079114
0,-0.0160392,0.9389573,0.094502,7.124036,0.2931868
0,0.0318586,0.8557572,0.1045452,12.37399,0.2927731
0,0.1568371,0.86939,0.0932886,21.19228,0.2964786
0,0.2061782,0.8920705,0.0929512,14.81564,0.278884
0,0.2179219,0.9212319,0.113082,17.74838,0.2448152
0,0.2417332,0.8891726,0.084197,10.41367,0.2368136
0,0.2985278,0.8296093,0.0682148,5.459211,0.1977521
0,0.3404761,0.7135296,0.0374698,3.323858,0.158172
0,0.3290597,0.6273772,0.0178317,3.718292,0.1836324
0,0.2841486,0.2262013,0.069598,2.602392,0.4580449
0,0.3091641,0.1977917,0.0321722,1.023331,0.3496089
0,0.2905205,0.2274591,0.0733962,1.414157,0.4071664
0,0.2991848,0.2556893,0.0851713,1.627807,0.4378171
0,0.2856446,0.2559932,0.0774931,1.583014,0.4359244
0,0.2892165,0.1987506,0.0828196,1.352917,0.3475577
0,0.325082,0.2474508,0.0881389,1.957315,0.3640352
0,0.259203,0.2544308,0.0711826,1.166996,0.3387656
0,0.3079953,0.3019056,0.0517151,1.224878,0.3622264
0,0.2153534,0.3490128,0.1155482,1.552216,0.3231148
0,0.2096579,0.3307441,0.1273687,0.8171106,0.3571498
0,0.3353705,0.4685105,0.0788885,2.076907,0.3336387
0,0.2665046,0.4136532,0.0413574,1.088872,0.3011315
0,-0.0379015,0.2968535,0.0277851,0.4116137,0.1991531
0,0.4896023,0.3794993,0.0808902,1.596867,0.6510088
0,0.3884834,0.2967265,0.0584264,1.763671,0.4118579
0,0.4327578,0.3194858,0.0655604,2.68275,0.314581
0,0.425881,0.2643993,0.0215702,2.17911,0.315013
0,0.2713075,0.3585603,0.0310471,1.677536,0.2575049
0,0.1526031,0.4336496,0.0407126,1.15736,0.1885837
0,0.1967168,0.4454361,0.0234742,1.312027,0.0692455
0,0.1438238,0.3983802,0.0246341,1.136652,0.1194043
0,0.050816,0.2607281,0.0358343,1.00982,0.1195581
0,0.0611201,0.2553904,0.0325721,1.220061,0.1315112
0,0.0475533,0.1255526,0.0345526,1.09902,0.1074991
0,0.0282818,0.1140007,0.0524004,1.548895,0.1271819
0,0.0338254,0.138092,0.0563738,1.782009,0.1240902
0,-0.0159949,0.0913366,-0.210191,0.504867,0.1171622
0,0.0090306,-0.1688273,0.0567622,0.7182506,0.1246558
0,0.0163855,-0.0898336,0.0851643,1.715256,0.1341502
0,0.0016442,-0.0045234,0.038293,1.690464,0.0914143
0,0.0104653,0.0101316,0.0727667,1.540934,0.1165834
0,0.1104891,-0.0712301,0.0988489,3.533472,0.4662903
0,0.1681816,0.0781094,0.1085944,6.345285,0.4991023
0,0.2090021,0.22445,0.1900568,10.95776,1.006103
0,0.1074385,0.0007223,0.0705212,2.37193,0.2115177
0,0.0969943,0.0241862,0.0663039,2.833411,0.2357049
0,0.0733668,0.0605847,0.0576478,1.372204,0.2209624
0,0.0693339,0.0721809,0.0685087,2.057057,0.226242
0,0.015692,-0.0138643,0.0673998,1.497139,0.2433985
0,0.0748287,0.0437237,0.0650928,1.309515,0.2318163
0,0.0886336,0.1168141,0.0614852,1.289145,0.2484824
0,0.3826643,0.0949443,0.0506374,0.554871,0.3565669
0,0.408531,0.1102697,0.0647141,0.6178247,0.3658102
0,0.4029199,0.1181104,0.067864,0.5701778,0.3677851
0,0.4329194,0.1529259,0.0594828,0.556668,0.3573292
0,0.4248897,0.1889276,0.0604148,0.4075354,0.3654037
0,0.3769394,0.1968508,0.0802794,0.4329763,0.3749807
0,0.4865582,0.1791186,0.0541464,0.4244631,0.3134747
0,0.4516207,0.175201,0.0433313,0.197293,0.2822903
0,0.1924816,0.4123329,0.0716952,0.6039938,0.4752828
0,0.1710526,0.5096549,0.0632133,0.6691664,0.5341058
0,0.0354416,0.1020794,0.0580583,0.9280148,0.1104794
0,0.0416631,0.1268736,0.0400351,1.033277,0.0975847
0,0.0618341,0.1209982,0.0618312,1.27133,0.0877831
0,0.0759856,0.1285177,0.0384152,0.9921697,0.0907742
0,0.019138,0.094253,0.0239004,0.2055756,0.0717998
0,0.0447134,-0.0094888,0.0263684,0.0641691,0.0782135
